case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
test_angle_wrap_and_two_input_styles__001,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,8.729000000130327,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.23830000009184005,7.744900000034249,0.1750999999785563,7.235400000354275,0.3374999996594852,0.3127999998469022,0.0007999997251317836,0.10939999992842786,0.12590000005729962,0.024400000256719068,0.02679999943211442,0.023300000066228677,0.09550000049785012
test_angle_wrap_and_two_input_styles__002,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,3.3080000002883025,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,0.3332999995109276,0.018900000213761814,2.275700000609504,0.1305999994656304,1.9950999985667295,0.30160000005707843,0.28870000005554175,0.0006000000212225132,0.09270000009564683,0.12169999990874203,0.023599999622092582,0.026000000616477337,0.022399999579647556,0.0897999998414889
test_consistent_random_observations__001,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,4.044799999974202,POLYGON,4,22.217638393864267,11.108819196932133,13.10623352407956,1.9974143271474265,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.05500000042957254,2.9141999993953505,0.21970000034343684,2.4953000001914916,0.7143000002542976,0.2871999995477381,0.0005000001692678779,0.08960000013757963,0.11969999923167052,0.021100000594742596,0.02570000015111873,0.028599999495781958,0.07410000034724362
test_consistent_random_observations__002,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.7469000001001405,POLYGON,5,20.83521363032694,10.41760681516347,12.111275110271798,1.6936682951083277,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.053699999625678174,2.683400000023539,0.4085000009581563,2.098800001476775,1.465999999709311,0.44949999937671237,0.0006999998731771484,0.13330000001587905,0.18110000019078143,0.03370000013092067,0.04019999960291898,0.057899999774235766,0.0943000013648998
test_consistent_random_observations__003,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,11.67390000045998,POLYGON,6,30.04862541611205,15.024312708056025,16.885144174807255,1.8608314667512307,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.041599999349273276,10.168499999963387,0.22170000011101365,8.132700000714976,0.7303000002139015,0.6559999992532539,0.0006999998731771484,0.23599999985890463,0.2660999998624902,0.04460000036488054,0.049899999794433825,0.056599999879836105,0.07750000168016413
test_consistent_random_observations__004,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.439299999830837,POLYGON,4,18.4296311073659,9.21481555368295,12.824010371268423,3.6091948175854736,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.053900000239082146,2.656800000295334,0.3786999996009399,2.0924999998896965,1.3411999998425017,0.29830000039510196,0.0006999998731771484,0.08580000030633528,0.13249999938125256,0.02010000025620684,0.02370000038354192,0.03370000013092067,0.08909999905881705
test_consistent_random_observations__005,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.881100000398874,POLYGON,5,20.689194195656633,10.344597097828316,10.344597097828316,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.10560000009718351,2.4771999997028615,0.2457999999023741,2.0682000003944268,0.7800000003044261,0.41989999954239465,0.0007999997251317836,0.14139999984763563,0.18060000002151355,0.028100000236008782,0.03169999945384916,0.03500000002532033,0.09840000075200805
test_consistent_random_observations__006,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,6.553900000653812,POLYGON,6,19.632239331280147,9.816119665640073,9.816119665640105,3.197442310920451e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.043000000005122274,3.150900000036927,0.4133000002184417,2.521600002182822,2.4212999996962026,0.8496000000377535,0.0012000000424450263,0.3240000005462207,0.3423999996812199,0.04799999987881165,0.054799999816168565,0.07550000009359792,0.08910000087780645
test_consistent_random_observations__007,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.674999999930151,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.041399999645364005,2.530099999603408,0.24260000009235227,2.1250999998301268,0.7450000002791057,0.2834999995684484,0.0006000000212225132,0.0932000002649147,0.11249999988649506,0.021099999685247894,0.026000000616477337,0.028200000087963417,0.07500000083382474
test_consistent_random_observations__008,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.485999999815249,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.035799999750452116,2.5394000003871042,0.40699999954085797,1.9579000008889125,1.4869000006001443,0.3422999998292653,0.0006999998731771484,0.09300000056100544,0.14459999965765746,0.026499999876250513,0.032100000680657104,0.043000000005122274,0.08159999924828298
