case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
almost_infeasible_0.001,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.532400000745838,577.7069999994637,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,,,,,,,,,,,,2.532400000745838
almost_infeasible_1e-08,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.667200000360026,506.3726999997016,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,,,,,,,,,,,,2.667200000360026
almost_infeasible_1e-12,feasibility_boundary,1,WARN,halfplanes,,,2,2,4.073900000548747,505.78240000049846,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,,,,,,,,,,,,4.073900000548747
parallel_strip,parallel,1,PASS,halfplanes,,,2,2,2.4902000004658476,512.8577000004952,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,,,,,,,,,,,,,2.4902000004658476
near_parallel_1e-06,parallel,1,PASS,halfplanes,,,3,3,2.968900000269059,578.660399999535,POLYGON,3,1000000.0000005,500000.00000025,500000.00000025,0.0,True,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,2.968900000269059
near_parallel_1e-10,parallel,1,PASS,halfplanes,,,3,3,3.103500000179338,502.92799999988347,POLYGON,3,10000000000.0,5000000000.0,5000000000.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,3.103500000179338
near_parallel_1e-12,parallel,1,PASS,halfplanes,,,3,3,3.2059000004664995,557.6136999998198,POLYGON,3,1000000000000.0,500000000000.0,500000000000.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,3.2059000004664995
translation_0,coordinate_scale,1,PASS,observations,2,2,4,4,3.9464999999836436,566.4856000003056,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,,,,,,,,,,,,,3.9464999999836436
translation_1e+06,coordinate_scale,1,PASS,observations,2,2,4,4,3.6479999998846324,644.3993000002592,POLYGON,4,39.50834065888242,19.75417032944121,19.754170329529156,8.79474271187064e-11,True,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,3.6479999998846324
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,3.4135000005335314,649.9924999998257,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,,,,,,,,,,,,,3.4135000005335314
angle_wrap,bearing_boundary,1,PASS,observations,2,2,4,4,4.208899999866844,686.0329000001002,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,,,,,,,,,,,,,4.208899999866844
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,3.513300000122399,562.3359999999593,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,3.513300000122399
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,2.978100000291306,575.1664999997956,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,,,,,,,,,,,,,2.978100000291306
bearing_error_exact_limit,bearing_boundary,1,PASS,observations,2,2,4,4,3.503899999486748,504.9137999994855,POLYGON,4,40.937924483340744,20.468962241670372,20.468962241670372,0.0,True,scipy_highs_with_fraction_check,3.552713678800501e-15,,,,,,,,,,,,,,,3.503899999486748
distinct_points_10,distinct_scale,1,PASS,observations,10,10,20,20,20.021100000121805,558.1218000006629,POLYGON,6,25.30502823470042,12.65251411735021,12.652514117350211,1.7763568394002505e-15,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,,,,,,,,,,,,,20.021100000121805
distinct_points_30,distinct_scale,1,PASS,observations,30,30,60,60,211.54980000028445,743.512600000031,POLYGON,6,14.772540287120963,7.386270143560481,7.386270143560481,0.0,True,scipy_highs_with_fraction_check,8.881784197001252e-16,,,,,,,,,,,,,,,211.54980000028445
distinct_points_100,distinct_scale,1,PASS,observations,100,100,200,200,4616.192100000262,5131.211400000211,POLYGON,6,6.600144525468327,3.3000722627341634,4.1602334000213235,0.86016113728716,False,scipy_highs_with_fraction_check,0.0,,,,,,,,,,,,,,,4616.192100000262
distinct_points_200,distinct_scale,1,PASS,observations,200,200,400,400,32744.85150000055,33252.675400000044,POLYGON,4,4.9939228642573115,2.4969614321286557,2.9272672481087536,0.43030581598009787,False,scipy_highs_with_fraction_check,2.220446049250313e-16,,,,,,,,,,,,,,,32744.85150000055
distinct_points_500,distinct_scale,1,TIMEOUT,observations,500,500,1000,,,60719.10080000089,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过60.0秒；求解耗时未知,,,,,,,,,,,,,,
repeated_observations_1000,duplicate_scale,1,PASS,observations,1000,2,2000,4,8.747300000322866,499.37279999994644,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,,,,,,,,,,,,,8.747300000322866
repeated_observations_10000,duplicate_scale,1,PASS,observations,10000,2,20000,4,60.592199999518925,655.2770999996937,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,,,,,,,,,,,,,60.592199999518925
