case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
translation_0,coordinate_scale,1,PASS,observations,2,2,4,4,5.768799999714247,837.1700000006967,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.07619999996677507,4.500400000324589,0.11359999916749075,4.219899999952759,0.3403000000616885,0.7743999995000195,0.000999999429041054,0.5869000005986891,0.0855999996929313,0.0745999996070168,0.0010000003385357559,0.022899999748915434,0.07749999986117473
translation_1e+06,coordinate_scale,1,PASS,observations,2,2,4,4,5.697300000065297,669.8210999993535,POLYGON,4,39.50834065888242,19.75417032944121,19.754170329529156,8.79474271187064e-11,True,scipy_highs_with_fraction_check,0.0,,,0.07509999977628468,4.440400000021327,0.11150000045745401,4.164400000263413,0.3303000003143097,0.7765000000290456,0.0006999998731771484,0.593499999922642,0.08170000000973232,0.07470000036846614,0.0008999995770864189,0.023100000362319406,0.07499999992433004
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,7.595400000354857,648.6233000005086,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,0.08819999948173063,4.607199999554723,0.1311999994868529,4.303399998207169,0.8419000005233102,1.9617999996626168,0.001600000359758269,1.4706000001751818,0.19879999945260352,0.22780000017519342,0.00199999976757681,0.056200000472017564,0.09630000113247661
angle_wrap,bearing_boundary,1,PASS,observations,2,2,4,4,13.304900000548514,665.4960999994728,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.09250000039173756,10.892199999943841,0.15489999987039482,10.336900000766036,0.6379999995260732,1.5720999999757623,0.0012000000424450263,1.118799999858311,0.15809999968041666,0.22050000006856862,0.0024000000848900527,0.06669999947916949,0.11010000071109971
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,6.278400000155671,681.1748999998599,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,0.07089999962772708,4.687300000114192,0.0988000001598266,4.388499998640327,0.40389999958279077,1.043000000208849,0.0009000004865811206,0.8376999994652579,0.07230000028357608,0.10029999975813553,0.0012000000424450263,0.028000000384054147,0.07330000062211184
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,5.760500000178581,759.2623999998978,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,0.07160000041039893,5.61089999973774,0.10719999954744708,5.4023999991841265,,,,,,,,,0.0780000000304426
bearing_error_exact_limit,bearing_boundary,1,PASS,observations,2,2,4,4,6.89669999974285,870.2328999997917,POLYGON,4,40.937924483340744,20.468962241670372,20.468962241670372,0.0,True,scipy_highs_with_fraction_check,3.552713678800501e-15,,,0.07619999996677507,4.524800000581308,0.10990000009769574,4.219500001454435,0.6223999998837826,1.5969999994922546,0.0012000000424450263,1.1909999993804377,0.1878000002761837,0.15910000001895241,0.0017000002117129043,0.05220000002736924,0.0762999998187297
distinct_points_10,distinct_scale,1,PASS,observations,10,10,20,20,19.355299999915587,709.6945000002961,POLYGON,6,25.30502823470042,12.65251411735021,12.652514117350211,1.7763568394002505e-15,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.08780000007391209,6.712100000186183,2.170499999920139,4.249699999490986,11.131499999464722,1.2473999995563645,0.0010000003385357559,0.9077000004253932,0.10139999994862592,0.13039999976172112,0.001100000190490391,0.10339999971620273,0.1765000006344053
distinct_points_30,distinct_scale,1,PASS,observations,30,30,60,60,199.8862000000372,951.3876000000892,POLYGON,6,14.772540287120963,7.386270143560481,7.386270143560481,0.0,True,scipy_highs_with_fraction_check,8.881784197001252e-16,,,0.11660000018309802,27.126700000735582,21.030400000199734,5.381299999498879,170.86959999960527,1.3601000000562635,0.0015999994502635673,0.8643999999549123,0.12820000029023504,0.13330000001587905,0.0012000000424450263,0.22869999975227984,0.4131999994569924
distinct_points_100,distinct_scale,1,PASS,observations,100,100,200,200,4311.747199999445,4966.489200000069,POLYGON,6,6.600144525468327,3.3000722627341634,4.1602334000213235,0.86016113728716,False,scipy_highs_with_fraction_check,0.0,,,0.3048999997190549,244.32840000008582,236.6740999996182,5.8925000003000605,4061.9751000003816,1.8496000002414803,0.0017999991541728377,0.861800000166113,0.08760000037000282,0.1376999998683459,0.001499999598308932,0.7555000001957524,3.2891999990170007
distinct_points_200,distinct_scale,1,PASS,observations,200,200,400,400,30553.076900000633,31071.26209999933,POLYGON,4,4.9939228642573115,2.4969614321286557,2.9272672481087536,0.43030581598009787,False,scipy_highs_with_fraction_check,2.220446049250313e-16,,,0.38719999975000974,1045.542299999397,1033.3943000005092,8.009700000911835,29502.2857999993,2.472299999681127,0.001499999598308932,1.1707000003298162,0.15009999970061472,0.1565000002301531,0.0012000000424450263,0.9892999996736762,2.389300002505479
distinct_points_500,distinct_scale,1,TIMEOUT,observations,500,500,1000,,,60743.63370000083,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过60.0秒；求解耗时未知,,,,,,,,,,,,,,
repeated_observations_1000,duplicate_scale,1,PASS,observations,1000,2,2000,4,11.90980000046693,603.2492999993337,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,1.777800000127172,4.861999999775435,0.10969999948429177,4.545699999653152,0.5885999999009073,1.5143999999054358,0.0012999998943996616,1.165200000286859,0.15440000061062165,0.1446999995096121,0.0018000000636675395,0.04329999956098618,3.16700000075798
repeated_observations_10000,duplicate_scale,1,PASS,observations,10000,2,20000,4,61.7022000005818,644.7337999998126,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,22.107799999503186,4.768199999489298,0.1274999995075632,4.456800000298244,0.5294000002322719,1.6038000003391062,0.001499999598308932,1.192599999740196,0.17840000055002747,0.17769999976735562,0.00199999976757681,0.047700000322947744,32.693000001017936
