case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
near_parallel_1e-10,parallel,1,WARN,halfplanes,,,3,3,3.7212999998246232,555.3803000000244,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,3.6159999999654246,0.04829999988942291,3.4940000000460714,,,,,,,,,0.10529999985919858
near_parallel_1e-12,parallel,1,WARN,halfplanes,,,3,3,5.0876999998763495,500.11560000007194,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,4.970700000058059,0.0525000000379805,4.825299999765775,,,,,,,,,0.11699999981829023
translation_0,coordinate_scale,1,PASS,observations,2,2,4,4,5.459800000153336,518.4196999998676,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.06889999986015027,4.708400000026813,0.10509999992791563,4.450699999779317,0.3159999998842977,0.2951000001303328,0.0006000000212225132,0.08550000006835035,0.07830000004105386,0.0788999998349027,0.0266000001829525,0.023299999838855,0.07140000025174231
translation_1e+06,coordinate_scale,1,PASS,observations,2,2,4,4,5.065399999921283,582.7707999999348,POLYGON,4,39.50834065888242,19.75417032944121,19.754170329529156,8.79474271187064e-11,True,scipy_highs_with_fraction_check,0.0,,,0.07669999990866927,4.321599999911996,0.11239999980716675,4.05030000001716,0.3040999999939231,0.2842999999757012,0.0007000001005508238,0.08519999983036541,0.07560000017292623,0.07340000001931912,0.025699999923745054,0.021900000092500704,0.07870000013099343
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,4.9020999999811465,552.6251000001139,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,0.0691000000188069,4.15330000009817,0.10249999991174263,3.87300000011237,0.3117999999631138,0.29660000018338906,0.0008999998044600943,0.08620000016890117,0.08000000002539309,0.07719999985056347,0.027300000056129647,0.023399999918183312,0.07129999971766665
angle_wrap,bearing_boundary,1,PASS,observations,2,2,4,4,5.270199999813485,550.4971999998816,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.07660000005671463,4.486100000121951,0.11300000005576294,4.214299999830473,0.32549999991715595,0.30429999992520607,0.0009000000318337698,0.09079999995265098,0.08020000018404971,0.08059999981924193,0.026900000193563756,0.02289999997628911,0.07769999979245767
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,5.338899999969726,541.7637000000468,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,0.07410000011986995,4.547600000023522,0.10579999980109278,4.278800000292904,0.3191000000697386,0.3231999999115942,0.0007000001005508238,0.10509999992791563,0.07729999992989178,0.08680000019012368,0.027899999849978485,0.023400000145556987,0.07489999984500173
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,4.144400000086534,511.48960000000443,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,0.07019999998192361,4.000899999937246,0.10469999983797607,3.792100000055143,,,,,,,,,0.07330000016736449
bearing_error_exact_limit,bearing_boundary,1,PASS,observations,2,2,4,4,5.2857000000585685,554.3394999999691,POLYGON,4,40.937924483340744,20.468962241670372,20.468962241670372,0.0,True,scipy_highs_with_fraction_check,3.552713678800501e-15,,,0.07200000004559115,4.522599999972954,0.10150000002795423,4.269400000112,0.275999999985288,0.3431000000091444,0.0005000001692678779,0.08089999982985319,0.10410000004412723,0.061200000118333264,0.06140000004961621,0.032799999871713226,0.07200000004559115
distinct_points_10,distinct_scale,1,PASS,observations,10,10,20,20,19.169499999861728,533.181999999897,POLYGON,6,25.30502823470042,12.65251411735021,12.652514117350211,1.7763568394002505e-15,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.09910000017043785,7.149200000185374,2.2516000001360226,4.6104999998988205,11.180599999988772,0.5520000001979497,0.0012000000424450263,0.1781999999366235,0.1071000001502398,0.13829999988956843,0.03510000010464864,0.08969999998953426,0.18859999931919447
distinct_points_30,distinct_scale,1,PASS,observations,30,30,60,60,195.2857999999651,772.9361000001518,POLYGON,6,14.772540287120963,7.386270143560481,7.386270143560481,0.0,True,scipy_highs_with_fraction_check,8.881784197001252e-16,,,0.12589999982992595,26.123500000039712,20.224600000119608,5.270699999528006,167.75759999995898,0.8371000001261564,0.001300000121773337,0.22850000004837057,0.1502000000073167,0.146500000028027,0.046999999995023245,0.26049999996757833,0.4417000000103144
distinct_points_100,distinct_scale,1,PASS,observations,100,100,200,200,4302.169900000081,4823.897400000078,POLYGON,6,6.600144525468327,3.3000722627341634,4.1602334000213235,0.86016113728716,False,scipy_highs_with_fraction_check,0.0,,,0.2286999999796535,228.22760000008202,220.83980000002157,5.691099999921789,4071.1997000000792,1.2759999999616412,0.001500000053056283,0.19859999997606792,0.10369999995418766,0.14459999988503114,0.051900000016757986,0.7725000000391447,1.2378999999782536
distinct_points_200,distinct_scale,1,TIMEOUT,observations,200,200,400,,,40300.08190000012,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过40.0秒；求解耗时未知,,,,,,,,,,,,,,
distinct_points_500,distinct_scale,1,TIMEOUT,observations,500,500,1000,,,40781.1936999999,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过40.0秒；求解耗时未知,,,,,,,,,,,,,,
repeated_observations_1000,duplicate_scale,1,PASS,observations,1000,2,2000,4,9.806499999967855,606.1012000000119,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,1.7095999999128253,4.329999999981737,0.10259999999107094,4.060099999605882,0.3251999999065447,0.30579999997826235,0.0005999997938488377,0.09030000001075678,0.08180000008906063,0.08120000006783812,0.02679999988686177,0.023300000066228677,3.135900000188485
repeated_observations_10000,duplicate_scale,1,PASS,observations,10000,2,20000,4,59.780799999998635,636.1755000000358,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,23.052300000017567,4.582599999821468,0.11310000013509125,4.316000000017084,0.30689999994137906,0.2834000001712411,0.0007000001005508238,0.08479999996779952,0.07520000008298666,0.0726999999187683,0.025800000003073364,0.02220000010311196,31.55560000004698
