case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
test_angle_wrap_and_two_input_styles__001,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,8.582299999943643,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.22600000011152588,7.564600000478094,0.034500000765547156,7.3400999999648775,0.37939999947411707,0.31489999946643366,0.0007999997251317836,0.10870000005525071,0.12700000024779,0.02429999949526973,0.028200000087963417,0.023599999622092582,0.0974000004134723
test_angle_wrap_and_two_input_styles__002,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,2.1310000001903973,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,0.5139999993843958,0.025200000891345553,0.6585000000995933,0.028199999178468715,0.5859000002601533,0.3635000002759625,0.4211000004943344,0.000999999429041054,0.12730000071314862,0.18649999947228935,0.045900000259280205,0.030899999728717376,0.027800000680144876,0.14869999904476572
test_consistent_random_observations__001,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.1314999996538972,POLYGON,4,22.217638393864267,11.108819196932133,13.10623352407956,1.9974143271474265,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.06900000062159961,1.826200000323297,0.051900000471505336,1.7121999999289983,0.8232000000134576,0.3102999999100575,0.0006999998731771484,0.09980000049836235,0.12599999990925426,0.022000000171829015,0.027999999474559445,0.03190000006725313,0.10279999878548551
test_consistent_random_observations__002,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.5972000003093854,POLYGON,5,20.83521363032694,10.41760681516347,12.111275110271798,1.6936682951083277,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.054600000112259295,0.7305999997697654,0.05670000064128544,0.6202000004122965,1.3576999999713735,0.36389999968378106,0.0007999997251317836,0.13070000022707973,0.13779999972030055,0.025600000299164094,0.028299999939918052,0.03870000000461005,0.09040000077220611
test_consistent_random_observations__003,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,2.2164000001794193,POLYGON,6,30.04862541611205,15.024312708056025,16.885144174807255,1.8608314667512307,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04040000021632295,0.6976000004215166,0.03870000091410475,0.6100000000515138,0.8005999998204061,0.605399999585643,0.0004999992597731762,0.3260000003137975,0.17730000035953708,0.02989999939018162,0.03389999983482994,0.03590000051190145,0.07240000013553072
test_consistent_random_observations__004,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.4711000005481765,POLYGON,4,18.4296311073659,9.21481555368295,12.824010371268423,3.6091948175854736,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.035600000046542846,0.6784999995943508,0.05379999947763281,0.5829000001540408,1.3434000002234825,0.3349999997226405,0.0006000000212225132,0.08549999984097667,0.13339999986783369,0.019799999790848233,0.02350000067963265,0.07019999975454994,0.07860000096115982
test_consistent_random_observations__005,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,1.9412000001466367,POLYGON,5,20.689194195656633,10.344597097828316,10.344597097828316,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.05210000017541461,0.6742000005033333,0.040299999454873614,0.5860999999640626,0.7573000002594199,0.38390000008803327,0.0006999998731771484,0.1297999997404986,0.1619000004211557,0.026499999876250513,0.031800000215298496,0.03169999945384916,0.07369999912043568
test_consistent_random_observations__006,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.7808000004370115,POLYGON,6,19.632239331280147,9.816119665640073,9.816119665640105,3.197442310920451e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.050800000281014945,0.7912999999462045,0.054799999816168565,0.6812999999965541,1.3653000005433569,0.48750000041763997,0.0006999998731771484,0.18459999955666717,0.19320000046718633,0.030499999411404133,0.033600000278966036,0.043000000005122274,0.08589999924879521
test_consistent_random_observations__007,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,1.8368000000918983,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.0396999994336511,0.6298000007518567,0.03999999898951501,0.5438999996840721,0.7664000004297122,0.33179999991261866,0.0006999998731771484,0.09799999952520011,0.13780000062979525,0.025399999685760122,0.031800000215298496,0.03599999945436139,0.06909999956405954
test_consistent_random_observations__008,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.438299999994342,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.040100000660459045,0.6461000002673245,0.05539999983739108,0.5394999998316052,1.380099999551021,0.29009999980189605,0.001499999598308932,0.0901000003068475,0.11209999956918182,0.021099999685247894,0.025400000595254824,0.034300000152143184,0.08189999971364159
