case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
test_angle_wrap_and_two_input_styles__001,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,8.720100000573439,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.23639999926672317,7.241699999212869,0.06720000237692147,7.000699999480275,0.781299999289331,0.3448999996180646,0.0008999995770864189,0.11450000056356657,0.1432999997632578,0.026100000468431972,0.03119999928458128,0.02620000122988131,0.11580000318645034
test_angle_wrap_and_two_input_styles__002,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,2.369699999690056,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,0.43740000000980217,0.021600000764010474,0.6580999997822801,0.05980000059935264,0.5849999997735722,0.7785999987390824,0.346200000421959,0.0009999985195463523,0.10210000073129777,0.15809999968041666,0.030299999707494862,0.02620000122988131,0.026300000172341242,0.1277999999729218
test_consistent_random_observations__001,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,2.6753999991342425,POLYGON,4,22.217638393864267,11.108819196932133,13.10623352407956,1.9974143271474265,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04599999920174014,1.4575000004697358,0.08730000081413891,1.3670000007550698,0.8434999999735737,0.2566999992268393,0.0008000006346264854,0.08089999937510584,0.10470000052009709,0.01869999869086314,0.02330000097572338,0.026499999876250513,0.07170000026235357
test_consistent_random_observations__002,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.403000000413158,POLYGON,5,20.83521363032694,10.41760681516347,12.111275110271798,1.6936682951083277,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.052999999752501026,0.7055999994918238,0.11989999984507449,0.598699998590746,1.2174999992566882,0.3393000006326474,0.0005000001692678779,0.1204999989568023,0.1289000010729069,0.024499999199179,0.02680000034160912,0.036499999623629265,0.08760000127949752
test_consistent_random_observations__003,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,2.3301000001083594,POLYGON,6,30.04862541611205,15.024312708056025,16.885144174807255,1.8608314667512307,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04020000051241368,0.6873999991512392,0.08570000136387534,0.5997999996907311,1.0645000002114102,0.4644999989977805,0.0005999991117278114,0.18459999955666717,0.1788000008673407,0.030100000003585592,0.03330000072310213,0.03529999958118424,0.07350000123551581
test_consistent_random_observations__004,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.3249999994732207,POLYGON,4,18.4296311073659,9.21481555368295,12.824010371268423,3.6091948175854736,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04020000051241368,0.6747999996150611,0.11900000026798807,0.5685999985871604,1.237599999512895,0.2918999998655636,0.0008000006346264854,0.08449999950244091,0.12989999959245324,0.0197000008483883,0.022700000045006163,0.03169999945384916,0.0804999999672873
test_consistent_random_observations__005,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,2.1189999988564523,POLYGON,5,20.689194195656633,10.344597097828316,10.344597097828316,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04400000034365803,0.6382999999914318,0.0866999998834217,0.5531000006158138,0.9893000005831709,0.37880000127188396,0.0005999991117278114,0.12700000115728471,0.16249999862338882,0.025999999706982635,0.02990000029967632,0.031200001103570685,0.06859999666630756
test_consistent_random_observations__006,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.1976999998732936,POLYGON,6,19.632239331280147,9.816119665640073,9.816119665640105,3.197442310920451e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.03420000030018855,0.9986000004573725,0.11249999806750566,0.5572000009124167,1.5404000005219132,0.5436000010377029,0.0005999991117278114,0.18649999947228935,0.22810000155004673,0.03909999941242859,0.042100000428035855,0.04519999856711365,0.08089999755611643
test_consistent_random_observations__007,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,2.3993999984668335,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.028599999495781958,0.5997000007482711,0.109500004327856,0.515800000357558,1.3543999993999023,0.3484999997453997,0.0009000013960758224,0.11769999946409371,0.1458000006095972,0.026799998522619717,0.026100000468431972,0.028899999961140566,0.06819999907747842
test_consistent_random_observations__008,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,2.44369999927585,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.07000000005064066,0.7958999995025806,0.13469999976223335,0.6669000013062032,1.077300001270487,0.34139999843318947,0.0010999992809956893,0.08890000026440248,0.11180000001331791,0.021099998775753193,0.02530000165279489,0.08899999920686241,0.15910000001895241
