case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
circle_boundary_inside,coverage_boundary,1,PASS,halfplanes,,,3,3,3.2494999995833496,541.3907999991352,POLYGON,3,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.8043000002071494,0.062199999774747994,2.6862000004257425,0.18430000000080327,0.15470000016648555,0.0005000001692678779,0.03839999953925144,0.06490000032499665,0.012999999853491317,0.019400000383029692,0.016799999684735667,0.10619999920891132
circle_boundary_on,coverage_boundary,1,PASS,halfplanes,,,3,3,3.1699000001026434,498.6662000001161,POLYGON,3,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.749299999777577,0.06779999966965988,2.6233999997202773,0.15330000042013125,0.15170000006037299,0.0006000000212225132,0.0365999994755839,0.06360000043059699,0.012900000001536682,0.01919999976962572,0.01720000000204891,0.11559999984456226
circle_boundary_outside_within_tolerance,coverage_boundary,1,PASS,halfplanes,,,3,3,3.786700000091514,635.1236999998946,POLYGON,3,2.0,1.0,1.0000005,5.00000000069889e-07,True,scipy_highs_with_fraction_check,0.0,,,,3.275200000643963,0.07880000066506909,3.1328000004577916,0.19599999995989492,0.17190000016853446,0.0008999995770864189,0.04430000080901664,0.06819999998697313,0.013899999430577736,0.022899999748915434,0.019800000700342935,0.1435999993191217
circle_boundary_outside_tolerance,coverage_boundary,1,PASS,halfplanes,,,3,3,3.356100000019069,653.2185000005484,POLYGON,3,2.0,1.0,1.00005,5.0000000000105516e-05,False,scipy_highs_with_fraction_check,0.0,,,,2.9008999999859952,0.07020000066404464,2.7656000002025394,0.1740000006975606,0.15100000018719584,0.0009000004865811206,0.03839999953925144,0.0594000002820394,0.012800000149582047,0.01939999947353499,0.017700000171316788,0.13019999914831715
thin_rectangle_0.001,degeneracy,1,PASS,halfplanes,,,4,4,3.7287999994077836,533.8757999998052,POLYGON,4,1.000000499999875,0.5000002499999375,0.5000002499999375,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.902600000197708,0.0580000005356851,2.7798999999504304,0.3924000002371031,0.3133999998681247,0.0010000003385357559,0.09779999982129084,0.13560000024881447,0.021799999558425043,0.026599999728205148,0.028200000087963417,0.12039999910484767
thin_rectangle_1e-07,degeneracy,1,PASS,halfplanes,,,4,4,29.05029999965336,643.7934999994468,POLYGON,4,1.000000000000005,0.5000000000000026,0.5000000000000026,0.0,True,scipy_highs_with_fraction_check,0.0,,,,28.150299999651907,0.08299999990413198,27.988099999674887,0.30849999984639,0.33090000033553224,0.0010999992809956893,0.09680000039224979,0.1337000003331923,0.02769999991869554,0.03370000013092067,0.03500000002532033,0.26059999981953297
thin_rectangle_1e-10,degeneracy,1,PASS,halfplanes,,,4,4,3.3017000005202135,533.6351000005379,POLYGON,4,1.0,0.5,0.5,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.7796000003945665,0.05070000042906031,2.6700999997046893,0.19100000008620555,0.2127999996446306,0.0007000007826718502,0.055699999393254984,0.08020000041142339,0.016899999536690302,0.02099999983329326,0.03640000068116933,0.11830000039481092
thin_rectangle_1e-12,degeneracy,1,PASS,halfplanes,,,4,4,3.4813999991456512,653.708199999528,POLYGON,4,1.0,0.5,0.5,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.913799999987532,0.07590000041091116,2.7788999996118946,0.21349999951780774,0.2142000003004796,0.0005999991117278114,0.06290000055741984,0.08619999971415382,0.018400000044493936,0.02190000031987438,0.02249999943160219,0.139899999339832
exact_segment,degeneracy,1,PASS,halfplanes,,,4,4,3.673700000035751,537.6573999992615,SEGMENT,2,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,3.258599999753642,0.05690000034519471,3.1388999996124767,0.19319999955769163,0.09859999954642262,0.0006000000212225132,0.021100000594742596,0.04969999918102985,0.00830000044516055,0.0008999995770864189,0.016400000276917126,0.123300001177995
exact_point,degeneracy,1,PASS,halfplanes,,,4,4,2.8578000001289183,512.9911000003631,POINT,1,0.0,0.0,0.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.5422999997317675,0.05680000049324008,2.411200000096869,0.1827000005505397,0.005600000804406591,0.0037999998312443495,,,,,,0.12719999904220458
