case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
near_parallel_1e-10,parallel,1,WARN,halfplanes,,,3,3,3.481900000224414,571.8721999996887,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,3.3395000000382424,0.056800000038492726,3.1920999999783817,,,,,,,,,0.14240000018617138
near_parallel_1e-12,parallel,1,WARN,halfplanes,,,3,3,4.232100000081118,483.7678999997479,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,4.107499999918218,0.05400000009103678,3.960199999710312,,,,,,,,,0.12460000016289996
translation_0,coordinate_scale,1,PASS,observations,2,2,4,4,5.542100000184291,554.1146999999,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.07699999969190685,4.488300000048184,0.11480000011943048,4.1854999994939135,0.36349999982121517,0.5332000000635162,0.0010000003385357559,0.15799999982846202,0.23969999983819434,0.04269999999451102,0.04650000028050272,0.04170000011072261,0.08010000055946875
translation_1e+06,coordinate_scale,1,PASS,observations,2,2,4,4,5.2666000001408975,515.5220000001464,POLYGON,4,39.50834065888242,19.75417032944121,19.754170329529156,8.79474271187064e-11,True,scipy_highs_with_fraction_check,0.0,,,0.0731999998606625,4.473200000120414,0.11320000021441956,4.1894999994838145,0.33230000008188654,0.3114000001005479,0.0006999998731771484,0.09369999997943523,0.14099999998506973,0.02230000018244027,0.02809999978126143,0.023600000076839933,0.07649999997738632
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,6.004299999858631,519.8845999998412,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,0.07899999991423101,4.462099999727798,0.13099999932819628,4.164500000115368,0.6773000000066531,0.6973999998081126,0.0013000003491470125,0.20479999966482865,0.3156000002491055,0.051900000016757986,0.06469999971159268,0.05450000026030466,0.08850000040183659
angle_wrap,bearing_boundary,1,PASS,observations,2,2,4,4,5.376500000238593,580.3454999995665,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.06930000017746352,4.4797999998991145,0.10310000016033882,4.211999999824911,0.3368000002410554,0.41670000018712017,0.0007999997251317836,0.09099999988393392,0.14000000010128133,0.05000000010113581,0.0710999997863837,0.06010000015521655,0.07389999973383965
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,6.027999999787426,509.41439999996874,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,0.06559999974342645,4.940299999816489,0.09789999967324547,4.663700000492099,0.32929999997577397,0.6211999998413376,0.0006000000212225132,0.19290000000182772,0.2777999998215819,0.04760000001624576,0.05469999996421393,0.04450000005817856,0.07160000041039893
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,5.981199999951059,517.4615000000813,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,0.07999999979801942,5.804999999782012,0.12440000000424334,5.575599999701808,,,,,,,,,0.09620000037102727
bearing_error_exact_limit,bearing_boundary,1,PASS,observations,2,2,4,4,6.698899999719288,503.42890000001717,POLYGON,4,40.937924483340744,20.468962241670372,20.468962241670372,0.0,True,scipy_highs_with_fraction_check,3.552713678800501e-15,,,0.06889999986015027,5.205100000239327,0.10850000035134144,4.865299999892159,0.6599999996979022,0.6819999998697313,0.001600000359758269,0.2112999995915743,0.3063000003749039,0.05669999973179074,0.05129999999553547,0.05129999999553547,0.08290000005217735
distinct_points_10,distinct_scale,1,PASS,observations,10,10,20,20,20.186199999898236,612.6463999999032,POLYGON,6,25.30502823470042,12.65251411735021,12.652514117350211,1.7763568394002505e-15,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.09399999999004649,7.045500000003813,2.256799999940995,4.500500000176544,12.284099999760656,0.5901999998059182,0.000999999883788405,0.18460000001141452,0.2189000001635577,0.03969999988839845,0.04540000009001233,0.09849999969446799,0.17240000033780234
distinct_points_30,distinct_scale,1,PASS,observations,30,30,60,60,216.9200999996974,740.9042999997837,POLYGON,6,14.772540287120963,7.386270143560481,7.386270143560481,0.0,True,scipy_highs_with_fraction_check,8.881784197001252e-16,,,0.13450000005832408,29.191800000262447,21.984799999700044,6.573499999831256,186.2962999998672,0.813900000139256,0.001600000359758269,0.19399999973757076,0.2509999999347201,0.04070000022693421,0.06639999992330559,0.25700000014694524,0.48359999937019893
distinct_points_100,distinct_scale,1,PASS,observations,100,100,200,200,4649.901499999942,5183.0276000000595,POLYGON,6,6.600144525468327,3.3000722627341634,4.1602334000213235,0.86016113728716,False,scipy_highs_with_fraction_check,0.0,,,0.23610000016560662,306.7044999997961,295.7395000003089,8.174099999905593,4340.5078999999205,1.1540999998942425,0.0015999999050109182,0.17909999996845727,0.19109999993816018,0.030199999855540227,0.03860000015265541,0.7104999999683059,1.298900000165304
distinct_points_200,distinct_scale,1,PASS,observations,200,200,400,400,32500.294399999802,33035.33210000023,POLYGON,4,4.9939228642573115,2.4969614321286557,2.9272672481087536,0.43030581598009787,False,scipy_highs_with_fraction_check,2.220446049250313e-16,,,0.39520000018455903,1018.7237000000096,1007.3090000000775,7.429799999499664,31477.080699999988,1.545300000543648,0.0018000000636675395,0.10939999992842786,0.19580000025598565,0.03149999974993989,0.043000000005122274,1.1561000001165667,2.549499999076943
distinct_points_500,distinct_scale,1,TIMEOUT,observations,500,500,1000,,,60706.64659999966,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过60.0秒；求解耗时未知,,,,,,,,,,,,,,
repeated_observations_1000,duplicate_scale,1,PASS,observations,1000,2,2000,4,10.111699999470147,555.0382999999783,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,1.6298000000460888,4.38040000062756,0.11339999946358148,4.091100000550796,0.4095999993296573,0.37960000008752104,0.0007000007826718502,0.11359999916749075,0.17220000063389307,0.027399999453336932,0.03420000030018855,0.028899999961140566,3.31229999937932
repeated_observations_10000,duplicate_scale,1,PASS,observations,10000,2,20000,4,63.07070000002568,598.0638999999428,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,24.13669999987178,4.521599999861792,0.12130000141041819,4.225099999530357,0.31709999984741444,0.29600000016216654,0.0007000007826718502,0.08719999914319487,0.1337000003331923,0.021599999854515772,0.027099999897473026,0.023600000531587284,33.79930000028253
