case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
circle_boundary_inside,coverage_boundary,1,PASS,halfplanes,,,3,3,5.401699999310949,578.4500999998272,POLYGON,3,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.834200000004785,0.06899999880261021,4.576700000143319,0.2181999998356332,0.2260999999634805,0.0008999995770864189,0.05430000055639539,0.09649999992689118,0.018899999304267112,0.027800000680144876,0.025399999685760122,0.12319999950705096
circle_boundary_on,coverage_boundary,1,PASS,halfplanes,,,3,3,4.710899999736284,519.0757999998823,POLYGON,3,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.2980999996871105,0.07779999941703863,4.062699999849428,0.1382000000376138,0.1391000005241949,0.0005000001692678779,0.03399999968678458,0.05779999992228113,0.011099999937869143,0.017899999875226058,0.016400000276917126,0.13549999948736513
circle_boundary_outside_within_tolerance,coverage_boundary,1,PASS,halfplanes,,,3,3,4.6859000003678375,532.0923999997831,POLYGON,3,2.0,1.0,1.0000005,5.00000000069889e-07,True,scipy_highs_with_fraction_check,0.0,,,,4.269300000487419,0.06689999918307876,4.05000000137079,0.15439999970112694,0.147800000377174,0.0005000001692678779,0.03840000044874614,0.05779999992228113,0.011899999663000926,0.020200000108161476,0.017600000319362152,0.11439999980211724
circle_boundary_outside_tolerance,coverage_boundary,1,PASS,halfplanes,,,3,3,5.748100000346312,563.933200000065,POLYGON,3,2.0,1.0,1.00005,5.0000000000105516e-05,False,scipy_highs_with_fraction_check,0.0,,,,5.15110000014829,0.06579999990208307,4.9217000014323276,0.22560000070370734,0.25150000055873534,0.0012999998943996616,0.06440000015572878,0.09849999969446799,0.02099999983329326,0.03389999983482994,0.02930000027845381,0.11989999893557979
thin_rectangle_0.001,degeneracy,1,PASS,halfplanes,,,4,4,4.961000000548665,570.5928999996104,POLYGON,4,1.000000499999875,0.5000002499999375,0.5000002499999375,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.2230999997627805,0.05030000102124177,3.9995999995880993,0.29149999954825034,0.3366999999343534,0.0010000003385357559,0.0973999995039776,0.13800000033370452,0.027299999601382297,0.035200000638724305,0.0351999997292296,0.10970000130328117
thin_rectangle_1e-07,degeneracy,1,PASS,halfplanes,,,4,4,5.39559999924677,543.1574999993245,POLYGON,4,1.000000000000005,0.5000000000000026,0.5000000000000026,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.596699999638076,0.05400000009103678,4.35980000111158,0.3181000001859502,0.35519999983080197,0.0012999998943996616,0.10420000035082921,0.14370000008057104,0.02969999968627235,0.037400000110210385,0.03589999960240675,0.12559999959194101
thin_rectangle_1e-10,degeneracy,1,PASS,halfplanes,,,4,4,4.5250000002852175,511.15690000006,POLYGON,4,1.0,0.5,0.5,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.028100000141421,0.055199999223987106,3.8170999996509636,0.17810000008466886,0.19890000021405285,0.0006000000212225132,0.056999999287654646,0.07960000039020088,0.016599999980826396,0.02099999983329326,0.022400000489142258,0.11989999984507449
thin_rectangle_1e-12,degeneracy,1,PASS,halfplanes,,,4,4,4.917999999634048,543.1515000000218,POLYGON,4,1.0,0.5,0.5,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.378599999654398,0.05109999983687885,4.166599998825404,0.19419999989622738,0.23520000013377285,0.0008000006346264854,0.0638999999864609,0.10089999977935804,0.019299999621580355,0.024200000552809797,0.024199999643315095,0.10999999994965037
exact_segment,degeneracy,1,PASS,halfplanes,,,4,4,4.898799999864423,528.610800000024,SEGMENT,2,2.0,1.0,1.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.425999999511987,0.05239999973127851,4.2114999996556435,0.21120000019436702,0.14389999978448031,0.0008999995770864189,0.03190000006725313,0.07220000043162145,0.011199999789823778,0.0013999997463542968,0.02390000008745119,0.11770000037358841
exact_point,degeneracy,1,PASS,halfplanes,,,4,4,5.005700000765501,550.9830999999394,POINT,1,0.0,0.0,0.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,4.73000000056345,0.048600000809528865,4.487199999857694,0.16239999968092889,0.005699999746866524,0.003600000127335079,,,,,,0.10760000077425502
