case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
almost_infeasible_0.001,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.4547000002712593,588.156899999376,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,2.3460000002160086,0.048800000513438135,2.282500000546861,,,,,,,,,0.10870000005525071
almost_infeasible_1e-08,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.262499999233114,531.55070000048,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,2.155900000616384,0.051500000154192094,2.088000000185275,,,,,,,,,0.10659999861672986
almost_infeasible_1e-12,feasibility_boundary,1,WARN,halfplanes,,,2,2,3.028499999345513,689.019599999483,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,2.925599999798578,0.057300000662507955,2.8471999994508224,,,,,,,,,0.10289999954693485
parallel_strip,parallel,1,PASS,halfplanes,,,2,2,2.7494000005390262,621.7688000006092,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,,2.645900000061374,0.04780000017490238,2.550399999563524,,,,,,,,,0.10350000047765207
near_parallel_1e-06,parallel,1,PASS,halfplanes,,,3,3,4.16880000011588,617.9455999999846,POLYGON,3,1000000.0000005,500000.00000025,500000.00000025,0.0,True,scipy_highs_with_fraction_check,0.0,,,,3.703500000483473,0.02350000067963265,3.6293000002842746,0.1731000002109795,0.17579999985173345,0.0007999997251317836,0.04660000013245735,0.07579999964946182,0.014600000213249587,0.01900000006571645,0.017299999854003545,0.11639999956969405
near_parallel_1e-10,parallel,1,PASS,halfplanes,,,3,3,3.0999000000520027,567.4499000006108,POLYGON,3,10000000000.0,5000000000.0,5000000000.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.6182999999946333,0.05680000049324008,2.504400000361784,0.19919999976991676,0.16630000027362257,0.0006000000212225132,0.03999999989900971,0.07219999952212675,0.014900000678608194,0.019299999621580355,0.017700000171316788,0.11610000001383014
near_parallel_1e-12,parallel,1,PASS,halfplanes,,,3,3,2.8527000004032743,561.6504999998142,POLYGON,3,1000000000000.0,500000000000.0,500000000000.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.3689999998168787,0.05780000083177583,2.2552999998879386,0.20429999949556077,0.16659999982948648,0.0006000000212225132,0.03960000049119117,0.07269999969139462,0.014600000213249587,0.019899999642802868,0.017700000171316788,0.11280000126134837
translation_0,coordinate_scale,1,PASS,observations,2,2,4,4,3.929000000425731,537.1315000002141,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.07729999924777076,2.9194000007919385,0.03169999945384916,2.8224999996382394,0.4330000001573353,0.41650000002846355,0.0006000000212225132,0.1170999994428712,0.17300000035902485,0.035799999750452116,0.04660000013245735,0.040500000068277586,0.08280000020022271
translation_1e+06,coordinate_scale,1,PASS,observations,2,2,4,4,3.6405000000740984,679.5576000004075,POLYGON,4,39.50834065888242,19.75417032944121,19.754170329529156,8.79474271187064e-11,True,scipy_highs_with_fraction_check,0.0,,,0.06799999937356915,2.827199999956065,0.02789999962260481,2.745900000263646,0.36670000008598436,0.3088000003117486,0.0004999992597731762,0.09640000007493654,0.1391000005241949,0.021599999854515772,0.02719999974942766,0.022300000637187622,0.0698000003467314
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,3.5347000002730056,544.2955999997139,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,0.06570000005012844,2.770099999906961,0.12850000075559365,2.585700000054203,0.32809999993332895,0.29689999973925296,0.0006000000212225132,0.08990000060293823,0.13499999931809725,0.021100000594742596,0.025800000003073364,0.0227999998969608,0.07390000064333435
angle_wrap,bearing_boundary,1,PASS,observations,2,2,4,4,4.163299999163428,583.6223999995127,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.09390000013809185,3.29890000011801,0.044800000068789814,3.1964000008883886,0.36250000084692147,0.30809999952907674,0.0008999995770864189,0.09480000062467298,0.13949999993201345,0.02119999953720253,0.02719999974942766,0.0228000008064555,0.09989999853132758
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,5.013400000279944,624.7875999997632,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,0.1081000000340282,3.754000000299129,0.22309999985736795,3.441700000621495,0.5337000002327841,0.49369999942427967,0.0009000004865811206,0.15770000027259812,0.218999999560765,0.036299999919719994,0.04270000044925837,0.03440000000409782,0.12390000028972281
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,3.4918999999717926,580.82370000011,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,0.0745999996070168,3.3368999993399484,0.1416000004610396,3.1433000003744382,,,,,,,,,0.08040000102482736
bearing_error_exact_limit,bearing_boundary,1,PASS,observations,2,2,4,4,4.97440000071947,765.5230999998821,POLYGON,4,40.937924483340744,20.468962241670372,20.468962241670372,0.0,True,scipy_highs_with_fraction_check,3.552713678800501e-15,,,0.09000000045489287,3.692899999805377,0.040800000533636194,3.5758999993049656,0.5742000003010617,0.5147000001670676,0.0010999992809956893,0.15950000033626566,0.22850000004837057,0.03839999953925144,0.043700000787794124,0.04039999930682825,0.10259999999107094
distinct_points_10,distinct_scale,1,PASS,observations,10,10,20,20,20.774200000232668,692.9634999996779,POLYGON,6,25.30502823470042,12.65251411735021,12.652514117350211,1.7763568394002505e-15,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,0.0897999998414889,3.3026000000973,0.216500000533415,2.917600000728271,16.25659999990603,0.9358999996038619,0.001499999598308932,0.30030000016267877,0.35800000023300527,0.06500000017695129,0.059500000133994035,0.14819999978499254,0.18930000078398734
distinct_points_30,distinct_scale,1,PASS,observations,30,30,60,60,182.72979999983363,756.0511000001497,POLYGON,6,14.772540287120963,7.386270143560481,7.386270143560481,0.0,True,scipy_highs_with_fraction_check,8.881784197001252e-16,,,0.11950000043725595,4.245800000717281,1.5751999999338295,2.5374000006195274,177.21920000076352,0.7367999996858998,0.001499999598308932,0.18770000042422907,0.23779999992257217,0.03639999977167463,0.03770000057556899,0.2328000000488828,0.4084999982296722
distinct_points_100,distinct_scale,1,PASS,observations,100,100,200,200,4699.944599999981,5215.675599999486,POLYGON,6,6.600144525468327,3.3000722627341634,4.1602334000213235,0.86016113728716,False,scipy_highs_with_fraction_check,0.0,,,0.2203999993071193,23.099400000319292,20.182100000965875,2.5691000000733766,4674.126399999295,1.2313999995967606,0.0013999997463542968,0.19810000048892107,0.20390000008774223,0.03990000004705507,0.04780000017490238,0.7372999998551677,1.2670000014622929
distinct_points_200,distinct_scale,1,PASS,observations,200,200,400,400,31668.39450000043,32240.31719999948,POLYGON,4,4.9939228642573115,2.4969614321286557,2.9272672481087536,0.43030581598009787,False,scipy_highs_with_fraction_check,2.220446049250313e-16,,,0.482200000078592,95.64159999990807,92.06979999999021,2.9046999998172396,31567.369100000178,1.4288000002125045,0.0017000002117129043,0.1145999995060265,0.18600000021251617,0.030000000151630957,0.04089999947609613,1.0520000005271868,3.4728000000541215
distinct_points_500,distinct_scale,1,TIMEOUT,observations,500,500,1000,,,60795.12410000007,TIMEOUT,,,,,,,,,含进程启动/校核的单案例墙钟时间超过60.0秒；求解耗时未知,,,,,,,,,,,,,,
repeated_observations_1000,duplicate_scale,1,PASS,observations,1000,2,2000,4,8.392700000513287,561.4943999999014,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,1.9628000000011525,2.523200000723591,0.03699999979289714,2.43159999990894,0.36240000008547213,0.3051000003324589,0.0007999997251317836,0.08890000026440248,0.14310000005934853,0.021500000002561137,0.025999999706982635,0.023100000362319406,3.239199999370612
repeated_observations_10000,duplicate_scale,1,PASS,observations,10000,2,20000,4,61.64710000030027,570.0824999994438,POLYGON,4,39.50834065898743,19.754170329493714,19.754170329493714,0.0,True,scipy_highs_with_fraction_check,1.7763568394002505e-15,,,23.462400000425987,3.4081999992849887,0.04479999915929511,3.2555999996475293,0.669999999445281,0.5932000003667781,0.0017000002117129043,0.17209999987244373,0.24459999985992908,0.05050000072515104,0.06260000009206124,0.057699999160831794,33.513300000777235
