case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend
test_consistent_random_observations__063,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.061100000195438,POLYGON,3,27.501756484920143,13.750878242460072,21.756944316203334,8.006066073743263,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__064,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.7848000010853866,POLYGON,4,27.308153297295792,13.654076648647896,21.576154414551368,7.922077765903472,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__065,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.0397000009543262,POLYGON,4,22.910479182973717,11.455239591486858,14.480793803952906,3.025554212466048,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__066,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.8402999998652376,POLYGON,4,22.910479182973717,11.455239591486858,14.480793803952906,3.025554212466048,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__067,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.6200000013195677,POLYGON,6,23.685923450406495,11.842961725203248,12.485129755085659,0.6421680298824111,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__068,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.338599999755388,POLYGON,6,23.685923450406495,11.842961725203248,12.485129755085659,0.6421680298824111,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__069,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.3888999987539137,POLYGON,6,29.232435042508126,14.616217521254063,15.951188646296263,1.3349711250422,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__070,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.167999999481253,POLYGON,6,28.159568871784522,14.079784435892261,14.370238372068785,0.29045393617652415,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__071,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,4.171399999904679,POLYGON,6,34.37106650367972,17.18553325183986,17.185533251839885,2.4868995751603507e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__072,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.185400001006201,POLYGON,6,18.940515556184263,9.470257778092131,11.807226706537218,2.3369689284450867,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__073,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.224000000045635,POLYGON,5,20.50021025576835,10.250105127884176,10.702091804762697,0.451986676878521,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__074,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.723800000647316,POLYGON,6,20.50021025576835,10.250105127884176,10.493607449875348,0.24350232199117272,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__075,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.589900001315982,POLYGON,6,26.153691291495313,13.076845645747657,18.006338139936368,4.929492494188711,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__076,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.0246999997179955,POLYGON,5,23.89694708567158,11.94847354283579,11.94847354283579,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__077,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.23960000059742,POLYGON,5,22.85584481912781,11.427922409563905,14.443539326102059,3.0156169165381534,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__078,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.966000000218628,POLYGON,5,20.079376434589125,10.039688217294563,12.715990388422426,2.6763021711278636,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__079,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.4071999998559477,POLYGON,5,23.599418860013905,11.799709430006953,12.094476571657177,0.2947671416502242,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__080,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.947199998947326,POLYGON,5,22.712282643557256,11.356141321778628,11.356141321778631,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__081,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.3622999999352032,POLYGON,6,32.289195351864606,16.144597675932303,16.144597675932314,1.0658141036401503e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__082,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.4100000013713725,POLYGON,6,26.3166136858927,13.15830684294635,13.39473235983642,0.23642551689006908,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__083,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.108599999904982,POLYGON,4,17.528363083493996,8.764181541746998,11.130370220725672,2.3661886789786735,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__084,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.814599998804624,POLYGON,5,17.528363083493996,8.764181541746998,9.469959750907634,0.7057782091606359,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__085,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.3133000015368452,POLYGON,6,32.314230614523254,16.157115307261627,16.157115307261634,7.105427357601002e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
