case_id,group,repeat,test_outcome,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,case_wall_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend,audit_max_residual_m,checks,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
almost_infeasible_0.001,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.7000000009138603,527.8436000007787,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,2.589899999293266,0.05160000000614673,2.519199999369448,,,,,,,,,0.11010000162059441
almost_infeasible_1e-08,feasibility_boundary,1,PASS,halfplanes,,,2,2,2.582099999926868,576.0981000003085,EMPTY,0,,,,,,scipy_highs_with_fraction_check,,,,,2.4749999993218808,0.04640000042854808,2.4053999986790586,,,,,,,,,0.10710000060498714
almost_infeasible_1e-12,feasibility_boundary,1,WARN,halfplanes,,,2,2,2.430599999570404,537.501799999518,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,,2.324600000065402,0.06790000043110922,2.2368999998434447,,,,,,,,,0.10599999950500205
parallel_strip,parallel,1,PASS,halfplanes,,,2,2,3.112899999905494,473.4224000003451,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,,3.0090000000200234,0.04830000034417026,2.9042000005574664,,,,,,,,,0.1038999998854706
near_parallel_1e-06,parallel,1,PASS,halfplanes,,,3,3,2.9500000000552973,480.2964000009524,POLYGON,3,1000000.0000004999,500000.00000024994,500000.00000024994,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.379999999902793,0.04330000047048088,2.2922999996808358,0.38639999911538325,0.07000000005064066,0.0005000001692678779,0.012200000128359534,0.023099999452824704,0.00650000038149301,0.009800000043469481,0.016199999663513154,0.11360000098648015
near_parallel_1e-10,parallel,1,PASS,halfplanes,,,3,3,3.1856000005063834,544.9728999992658,POLYGON,3,10000000000.0,5000000000.0,5000000000.0,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.567999999882886,0.10850000035134144,2.4491000003763475,0.4372000003058929,0.06820000089646783,0.0006999998731771484,0.015800000255694613,0.01990000055229757,0.004599998646881431,0.008799999704933725,0.01650000012887176,0.11219999942113645
near_parallel_1e-12,parallel,1,PASS,halfplanes,,,3,3,3.4328000001551118,624.7324000014487,POLYGON,3,999999999999.9999,499999999999.99994,499999999999.99994,0.0,True,scipy_highs_with_fraction_check,0.0,,,,2.790900000036345,0.12030000107188243,2.668900000571739,0.4428000011102995,0.06949999988137279,0.0006999998731771484,0.013999999282532372,0.01990000055229757,0.005199999577598646,0.00940000063565094,0.018400000044493936,0.12959999912709463
translation_0,coordinate_scale,1,FAIL,observations,2,2,4,4,3.1381000007968396,532.6277999993181,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE | 直径与解析值不符,,0.06709999979648273,2.5867000003927387,0.05589999818766955,2.505899999960093,0.4077000012330245,,,,,,,,0.07659999937459361
translation_1e+06,coordinate_scale,1,WARN,observations,2,2,4,4,3.0793999994784826,583.709300000919,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,0.07170000026235357,2.5199000010616146,0.06190000021888409,2.400500001385808,0.4068000016559381,,,,,,,,0.08099999649857637
translation_1e+09,coordinate_scale,1,PASS,observations,2,2,4,4,3.848999998808722,529.942299999675,POLYGON,4,39.50834073321563,19.754170366607816,19.754170430982995,6.437517896529243e-08,True,scipy_highs_with_fraction_check,1.1920928955078125e-07,,,0.07650000043213367,2.617600001030951,0.28359999851090834,2.407199999652221,0.7778999988659052,0.2989000004163245,0.0006999998731771484,0.0884000000951346,0.13519999993150122,0.021600000764010474,0.02719999974942766,0.023799999326001853,0.07809999806340784
angle_wrap,bearing_boundary,1,FAIL,observations,2,2,4,4,3.1918999993649777,500.2929000002041,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE | 直径与解析值不符,,0.07619999996677507,2.610100000310922,0.06279999979597051,2.523999999539228,0.42209999992337544,,,,,,,,0.08349999916390516
configured_error_1e-08,bearing_boundary,1,PASS,observations,2,2,4,4,3.7435999984154478,480.5083999999624,POLYGON,4,3.949228231068632e-07,1.974614115534316e-07,1.974614115534316e-07,0.0,True,scipy_highs_with_fraction_check,0.0,,,0.06920000123500358,2.536399999371497,0.2637999969010707,2.3338999999396037,0.7443999984388938,0.31850000050326344,0.0005999991117278114,0.1007999999274034,0.14100000043981709,0.02300000051036477,0.02829999903042335,0.02300000051036477,0.07509999886678997
configured_error_89.999999,bearing_boundary,1,PASS,observations,2,2,4,4,2.8371000007609837,487.5694000002113,UNBOUNDED,0,Infinity,,,,,scipy_highs_with_fraction_check,,,,0.06940000093891285,2.6907999999821186,0.14200000077835284,2.487599998858059,,,,,,,,,0.07689999983995222
bearing_error_exact_limit,bearing_boundary,1,WARN,observations,2,2,4,4,3.5514999999577412,468.9137999994273,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,未给出几何答案：病态数据触发数值异常，请查看diagnostics,,0.08300000081362668,2.9898000011598924,0.07199999890872277,2.8899999997520354,0.38080000012996607,,,,,,,,0.09789999785425607
distinct_points_10,distinct_scale,1,FAIL,observations,10,10,20,20,5.30119999893941,627.6831000013772,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE,,0.09209999916492961,2.635099999679369,0.4312999990361277,2.3497000001952983,2.3734999995213,,,,,,,,0.20050000057381112
distinct_points_30,distinct_scale,1,FAIL,observations,30,30,60,60,13.46670000020822,488.6053999998694,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE,,0.11650000124063808,4.774900000484195,2.8988000012759585,3.240899999582325,8.15859999966051,,,,,,,,0.4166999988228781
distinct_points_100,distinct_scale,1,FAIL,observations,100,100,200,200,57.355399998414214,561.7511000000377,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE,,0.21639999977196567,23.203799999464536,35.97979999904055,2.5175999999191845,32.656699999279226,,,,,,,,1.2784999998984858
distinct_points_200,distinct_scale,1,FAIL,observations,200,200,400,400,160.9870000011142,634.8388000005798,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE,,0.4121000001759967,71.66449999931501,126.7069999994419,2.9393999993772013,86.22970000033092,,,,,,,,2.68070000129228
distinct_points_500,distinct_scale,1,FAIL,observations,500,500,1000,1000,919.5664999988367,1417.0176000006904,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE,,0.9095000004890608,416.2533999988227,825.3979999990406,3.84450000092329,496.0080000000744,,,,,,,,6.395599999450496
repeated_observations_1000,duplicate_scale,1,FAIL,observations,1000,2,2000,4,7.868599999710568,511.94369999939227,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE | 直径与解析值不符,,1.6663000005792128,2.4723000005906215,0.0639000008959556,2.385700001468649,0.45850000060454477,,,,,,,,3.271499997936189
repeated_observations_10000,duplicate_scale,1,FAIL,observations,10000,2,20000,4,56.247099999382044,538.086900000053,NUMERICAL_ISSUE,0,,,,,,scipy_highs_with_fraction_check,,期望状态POLYGON，实际NUMERICAL_ISSUE | 直径与解析值不符,,20.495999999184278,2.858600000763545,0.06239999856916256,2.7699000002030516,0.43430000005173497,,,,,,,,32.45819999938249
