case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend,stage_config_ms,stage_build_halfplanes_ms,stage_classify_ms,stage_projection_bounds_ms,stage_linprog_ms,stage_vertices_ms,stage_measure_ms,stage_measure_setup_ms,stage_diameter_ms,stage_coverage_ms,stage_degeneracy_ms,stage_sort_vertices_ms,stage_residual_and_output_ms,stage_other_ms
test_angle_wrap_and_two_input_styles__001,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,9.539299999232753,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.25300000015704427,7.794400000420865,0.3079000016441569,7.310899998628884,0.8464000002277317,0.4055999997945037,0.0010000003385357559,0.10599999950500205,0.20670000048994552,0.028500000553322025,0.03370000013092067,0.027599999157246202,0.2398999986326089
test_angle_wrap_and_two_input_styles__002,test_angle_wrap_and_two_input_styles,PASS,solve_q1,observations,2,2,4,4,4.896799999187351,POLYGON,4,39.5083406589872,19.7541703294936,19.754170329493604,3.552713678800501e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,0.38379999932658393,0.021300000298651867,3.3552000004419824,0.23909999799798243,3.0482000001939014,0.7282000005943701,0.29939999876660295,0.0009000013960758224,0.10010000005422626,0.12489999971876387,0.02390000008745119,0.025999999706982635,0.021500000002561137,0.10889999975915998
test_consistent_random_observations__001,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,4.289500000595581,POLYGON,4,22.217638393864267,11.108819196932133,13.10623352407956,1.9974143271474265,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.05080000119050965,2.625500001158798,0.46179999844753183,2.2415999992517754,1.2122000007366296,0.3280000000813743,0.0006000009307172149,0.09189999946102034,0.1432999997632578,0.025400000595254824,0.03130000004603062,0.033599999369471334,0.07299999742826913
test_consistent_random_observations__002,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.62599999991653,POLYGON,5,20.83521363032694,10.41760681516347,12.111275110271798,1.6936682951083277,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.02919999860750977,2.5887000010698102,0.7321000011870638,2.0527000015135854,1.568399999086978,0.36539999928209,0.0006999998731771484,0.13609999950858764,0.1368000012007542,0.02519999907235615,0.027800000680144876,0.03730000025825575,0.0743000018701423
test_consistent_random_observations__003,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,4.297999999835156,POLYGON,6,30.04862541611205,15.024312708056025,16.885144174807255,1.8608314667512307,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.04830000034417026,2.500599999621045,0.44630000047618523,2.07340000088152,1.2301999995543156,0.4453000001376495,0.0006999998731771484,0.17149999985122122,0.17280000065511558,0.030299999707494862,0.032899999496294186,0.035400000342633575,0.07360000017797574
test_consistent_random_observations__004,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.511799999818322,POLYGON,4,18.4296311073659,9.21481555368295,12.824010371268423,3.6091948175854736,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.0366000003850786,2.5287999997090083,0.7487999992008554,1.9865999984176597,1.5779000004840782,0.29100000028847717,0.0006999998731771484,0.08419999903708231,0.1322999996773433,0.019799999790848233,0.022900001567904837,0.029699998776777647,0.07749999895168003
test_consistent_random_observations__005,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.9788999984011753,POLYGON,5,20.689194195656633,10.344597097828316,10.344597097828316,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.039399999877787195,2.276299999721232,0.4469999967113836,1.9185999990440905,1.206599999932223,0.38979999953880906,0.0006000009307172149,0.13239999861980323,0.16830000095069408,0.026699999580159783,0.029599999834317714,0.030700000934302807,0.06679999933112413
test_consistent_random_observations__006,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.799299998921924,POLYGON,6,19.632239331280147,9.816119665640073,9.816119665640105,3.197442310920451e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.0396999985241564,2.493500000127824,0.7521000006818213,1.96479999794974,1.7438000013498822,0.4482000003918074,0.0006000009307172149,0.1691999987087911,0.1781999999366235,0.028200000087963417,0.031600000511389226,0.03889999970851932,0.07409999852825422
test_consistent_random_observations__007,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.683900000396534,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.038500000300700776,2.2567000014532823,0.451300002168864,1.8900999984907685,0.9933000001183245,0.33070000063162297,0.0006999998731771484,0.08479999996779952,0.17379999917466193,0.020200001017656177,0.023599999622092582,0.026300000172341242,0.06469999789260328
test_consistent_random_observations__008,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.367400000774069,POLYGON,4,27.108856643533624,13.554428321766812,22.29074433885397,8.736316017087157,False,scipy_with_fraction_check,scipy_highs_with_fraction_check,,0.030700000934302807,2.3032999997667503,0.7198999992397148,1.7862000004242873,1.6191000013350276,0.338400001055561,0.0007999988156370819,0.08560000060242601,0.12629999946511816,0.05710000004910398,0.0304000004689442,0.036100000215810724,0.07589999768242706
